attempt,candidate_priority,edge_rank,fill_date,fill_idx,pattern_stop,pivot,positive_relative_ma_slope,qqq_followthrough_wait_sessions,qqq_risk_on_age_sessions,qqq_risk_on_start,relative_ma_missing_reason,relative_ma_period,relative_ma_signal_date,relative_ma_slope_pct,relative_ma_slope_sessions,sector,signal_date,spy_ma_20_sessions_ago,spy_ma_slope_pct,spy_ma_value,stock_ma_20_sessions_ago,stock_ma_slope_pct,stock_ma_value,stock_signal_close,symbol
1,0.01449323805458036,82.51449323805458,2024-11-14,1226,0.0,,True,2,263,2023-10-30,,60,2024-11-13,0.01449323805458036,10,Utilities,2024-11-13,551.7713200000018,1.3420360449325708,559.176290000002,88.91772666666729,1.3565292829871511,90.1239216666671,92.037,WEC
1,0.007779600036661449,82.50777960003666,2024-11-14,1226,0.0,,True,2,263,2023-10-30,,60,2024-11-13,0.007779600036661449,10,Financials,2024-11-13,551.7713200000018,1.3420360449325708,559.176290000002,102.2198850000003,1.3498156449692322,103.59966499999986,110.6123,BRO
1,0.004437873793938785,82.50443787379393,2024-11-14,1226,0.0,,True,2,263,2023-10-30,,60,2024-11-13,0.004437873793938785,10,Industrials,2024-11-13,551.7713200000018,1.3420360449325708,559.176290000002,100.7323633333331,1.3464739187265096,102.08869833333326,107.9038,CHRW
1,1.2303217360919882,83.730321736092,2024-11-15,1227,0.0,,True,2,264,2023-10-30,,60,2024-11-14,1.2303217360919882,10,Consumer Discretionary,2024-11-14,552.613453333335,1.2893916396150118,559.7388050000028,85.63242499999906,2.519713375707,87.7901166666663,91.6334,WYNN
1,0.09062228888709889,82.5906222888871,2024-11-15,1227,0.0,,True,2,264,2023-10-30,,60,2024-11-14,0.09062228888709889,10,Energy,2024-11-14,552.613453333335,1.2893916396150118,559.7388050000028,135.90358000000026,1.3800139285021107,137.77906833333327,150.2116,CVX
1,0.07543076020393169,82.57543076020393,2024-11-15,1227,0.0,,True,2,264,2023-10-30,,60,2024-11-14,0.07543076020393169,10,Materials,2024-11-14,552.613453333335,1.2893916396150118,559.7388050000028,362.92328833333545,1.3648223998189435,367.87654666666833,382.4818,SHW
1,0.0385772859628819,82.53857728596289,2024-11-15,1227,0.0,,True,2,264,2023-10-30,,60,2024-11-14,0.0385772859628819,10,Financials,2024-11-14,552.613453333335,1.2893916396150118,559.7388050000028,39.38759333333364,1.3279689255778937,39.9106483333333,43.1758,TFC
1,0.026414671648677945,82.52641467164868,2024-11-15,1227,0.0,,True,2,264,2023-10-30,,60,2024-11-14,0.026414671648677945,10,Industrials,2024-11-14,552.613453333335,1.2893916396150118,559.7388050000028,52.097333333333275,1.3158063112636897,52.78283333333335,57.34,CPRT
1,0.02366148309447258,82.52366148309447,2024-11-15,1227,0.0,,True,2,264,2023-10-30,,60,2024-11-14,0.02366148309447258,10,Communication Services,2024-11-14,552.613453333335,1.2893916396150118,559.7388050000028,161.4400283333336,1.3130531227094844,163.55982166666752,174.4677,GOOGL
1,0.016350907772255674,82.51635090777225,2024-11-15,1174,0.0,,True,2,264,2023-10-30,,60,2024-11-14,0.016350907772255674,10,Industrials,2024-11-14,552.613453333335,1.2893916396151894,559.7388050000038,94.79791166666642,1.305742547387445,96.03572833333286,96.5513,OTIS
1,0.16976547556313282,82.66976547556314,2024-11-18,1228,0.0,,True,2,265,2023-10-30,,60,2024-11-15,0.16976547556313282,10,Health Care,2024-11-15,553.2995683333352,1.2559694116998088,560.2488416666689,10.759246666666664,1.4257348872629416,10.912645000000005,11.9091,VTRS
1,0.11735543602979792,82.6173554360298,2024-11-18,1228,0.0,,True,2,265,2023-10-30,,60,2024-11-15,0.11735543602979792,10,Communication Services,2024-11-15,553.2995683333352,1.2559694116998088,560.2488416666689,144.17358499999924,1.3733248477296067,146.1535566666668,160.1032,EA
1,0.03390809780472459,82.53390809780473,2024-11-18,1228,0.0,,True,2,265,2023-10-30,,60,2024-11-15,0.03390809780472459,10,Consumer Discretionary,2024-11-15,553.2995683333352,1.2559694116998088,560.2488416666689,76.61696500000022,1.2898775095045334,77.60523000000018,80.8913,ORLY
1,0.024630120329449667,82.52463012032945,2024-11-18,1228,0.0,,True,2,265,2023-10-30,,60,2024-11-15,0.024630120329449667,10,Communication Services,2024-11-15,553.2995683333352,1.2559694116998088,560.2488416666689,163.0378283333334,1.2805995320292585,165.12569000000076,172.7935,GOOG
1,0.019271879694504612,82.5192718796945,2024-11-18,1228,0.0,,True,2,265,2023-10-30,,60,2024-11-15,0.019271879694504612,10,Health Care,2024-11-15,553.2995683333352,1.2559694116998088,560.2488416666689,514.3856600000009,1.2752412913943134,520.9453183333321,601.8868,MCK
1,0.16931288121253552,82.66931288121253,2024-11-19,1229,0.0,,True,2,266,2023-10-30,,60,2024-11-18,0.16931288121253552,10,Industrials,2024-11-18,553.9274983333356,1.2229672090749544,560.7018500000015,385.8808083333308,1.39228009028749,391.25334999999615,395.3639,DE
1,0.030640054139996487,82.53064005414,2024-11-19,1229,0.0,,True,2,266,2023-10-30,,60,2024-11-18,0.030640054139996487,10,Industrials,2024-11-18,553.9274983333356,1.2229672090749544,560.7018500000015,205.90459833333395,1.2536072632149509,208.4858333333342,220.0006,BR
1,0.030041845965866898,82.53004184596587,2024-11-19,1229,0.0,,True,2,266,2023-10-30,,60,2024-11-18,0.030041845965866898,10,Utilities,2024-11-18,553.9274983333356,1.2229672090749544,560.7018500000015,80.74655666666622,1.2530090550408213,81.75831833333322,84.6227,PEG
1,0.01756166136208659,82.51756166136208,2024-11-19,1229,0.0,,True,2,266,2023-10-30,,60,2024-11-18,0.01756166136208659,10,Utilities,2024-11-18,553.9274983333356,1.2229672090749544,560.7018500000015,56.329738333333204,1.240528870437041,57.02852499999984,59.7888,EVRG
1,0.2079038599213101,82.70790385992132,2024-11-20,1121,0.0,,True,2,267,2023-10-30,,60,2024-11-19,0.2079038599213101,10,Communication Services,2024-11-19,554.6633916666692,1.1806073314103882,561.2117883333354,549.6878033333312,1.3885111913316983,557.3202799999999,557.8803,META
1,0.07734627925297666,82.57734627925298,2024-11-20,1230,0.0,,True,2,267,2023-10-30,,60,2024-11-19,0.07734627925297666,10,Materials,2024-11-19,554.6633916666683,1.180607331410366,561.2117883333344,56.26558833333365,1.2579536106633427,56.97338333333379,57.23,CTVA
1,0.6603538098138406,83.16035380981384,2024-11-21,1231,0.0,,True,2,268,2023-10-30,,60,2024-11-20,0.6603538098138406,10,Consumer Discretionary,2024-11-20,555.4906900000021,1.1200487746545917,561.7124566666675,150.7649649999997,1.7804025844684324,153.44918833333261,154.1963,DRI
1,0.6183359254981369,83.11833592549814,2024-11-21,1231,0.0,,True,2,268,2023-10-30,,60,2024-11-20,0.6183359254981369,10,Information Technology,2024-11-20,555.4906900000021,1.1200487746545917,561.7124566666675,93.77000000000031,1.7383847001527286,95.40008333333353,95.4275,ANET
1,0.4950870450170175,82.99508704501702,2024-11-21,1231,0.0,,True,2,268,2023-10-30,,60,2024-11-20,0.4950870450170175,10,Health Care,2024-11-20,555.4906900000021,1.1200487746545917,561.7124566666675,343.7585000000011,1.6151358196716092,349.3106666666669,357.77,WAT
1,0.3786319179295061,82.87863191792951,2024-11-21,1231,0.0,,True,2,268,2023-10-30,,60,2024-11-20,0.3786319179295061,10,Information Technology,2024-11-20,555.4906900000021,1.1200487746545917,561.7124566666675,152.28950000000185,1.4986806925840979,154.57183333333475,165.48,KEYS
1,0.11445627132495861,82.61445627132495,2024-11-21,1231,0.0,,True,2,268,2023-10-30,,60,2024-11-20,0.11445627132495861,10,Health Care,2024-11-20,555.4906900000021,1.1200487746545917,561.7124566666675,300.3176600000006,1.2345050459795504,304.02509666666833,309.9303,WST
1,0.06362326301416754,82.56362326301416,2024-11-21,1231,0.0,,True,2,268,2023-10-30,,60,2024-11-20,0.06362326301416754,10,Utilities,2024-11-20,555.4906900000021,1.1200487746545917,561.7124566666675,30.409183333333264,1.1836720376687593,30.769128333333356,32.4299,PPL
1,0.044465417024897036,82.5444654170249,2024-11-21,1231,0.0,,True,2,268,2023-10-30,,60,2024-11-20,0.044465417024897036,10,Consumer Staples,2024-11-20,555.4906900000021,1.1200487746545917,561.7124566666675,100.51129833333398,1.1645141916794888,101.68176666666696,109.2028,CHD
1,0.04226234078450464,82.5422623407845,2024-11-21,1231,0.0,,True,2,268,2023-10-30,,60,2024-11-20,0.04226234078450464,10,Materials,2024-11-20,555.4906900000021,1.1200487746545917,561.7124566666675,79.82157166666802,1.1623111154390964,80.74934666666789,86.9726,CF
1,0.0038956937822742788,82.50389569378227,2024-11-21,1231,0.0,,True,2,268,2023-10-30,,60,2024-11-20,0.0038956937822742788,10,Industrials,2024-11-20,555.4906900000021,1.1200487746545917,561.7124566666675,203.71765666666616,1.123944468436866,206.00733000000037,213.0756,WM
1,1.7926171121962264,84.29261711219623,2024-11-22,716,0.0,,True,2,269,2023-10-30,,60,2024-11-21,1.7926171121962264,10,Utilities,2024-11-21,556.3647766666701,1.0700162165187432,562.3179700000018,230.31328999999994,2.8626333287149697,236.90631499999992,249.7138,CEG
1,1.145689063644273,83.64568906364427,2024-11-22,1232,0.0,,True,2,269,2023-10-30,,60,2024-11-21,1.145689063644273,10,Industrials,2024-11-21,556.3647766666691,1.0700162165187432,562.3179700000007,127.89968166666682,2.215705280163016,130.73356166666684,132.0499,J
1,0.5434912135336534,83.04349121353366,2024-11-22,1232,0.0,,True,2,269,2023-10-30,,60,2024-11-21,0.5434912135336534,10,Consumer Discretionary,2024-11-21,556.3647766666691,1.0700162165187432,562.3179700000007,250.96548000000135,1.6135074300523966,255.01482666666803,256.0306,LOW
1,0.24360998333023964,82.74360998333024,2024-11-22,1232,0.0,,True,2,269,2023-10-30,,60,2024-11-21,0.24360998333023964,10,Information Technology,2024-11-21,556.3647766666691,1.0700162165187432,562.3179700000007,204.44463833333333,1.3136261998489829,207.1302766666665,213.9944,IBM
1,0.04193719334699697,82.541937193347,2024-11-22,1232,0.0,,True,2,269,2023-10-30,,60,2024-11-21,0.04193719334699697,10,Industrials,2024-11-21,556.3647766666691,1.0700162165187432,562.3179700000007,388.71577666666417,1.1119534098657402,393.03811499999523,427.6259,DE
1,0.03673333827973746,82.53673333827973,2024-11-22,1232,0.0,,True,2,269,2023-10-30,,60,2024-11-21,0.03673333827973746,10,Energy,2024-11-21,556.3647766666691,1.0700162165187432,562.3179700000007,117.72386333333294,1.1067495547984807,119.02677166666618,127.7861,EOG
1,0.030011580474753607,82.53001158047475,2024-11-22,1232,0.0,,True,2,269,2023-10-30,,60,2024-11-21,0.030011580474753607,10,Utilities,2024-11-21,556.3647766666691,1.0700162165187432,562.3179700000007,82.25110333333359,1.1000277969934968,83.1558883333341,88.2791,PNW
1,0.022248149646553195,82.52224814964656,2024-11-22,1232,0.0,,True,2,269,2023-10-30,,60,2024-11-21,0.022248149646553195,10,Materials,2024-11-21,556.3647766666691,1.0700162165187432,562.3179700000007,365.3186100000021,1.0922643661652964,369.30885500000244,378.1168,SHW
1,1.0931892388582165,83.59318923885822,2024-11-25,169,0.0,,True,2,270,2023-10-30,,60,2024-11-22,1.0931892388582165,10,Health Care,2024-11-22,557.129258333334,1.045262222287091,562.9527200000006,68.44516666666667,2.1384514611453076,69.90883333333333,70.81,SOLV
1,0.4983012063347836,82.99830120633479,2024-11-25,1233,0.0,,True,2,270,2023-10-30,,60,2024-11-22,0.4983012063347836,10,Financials,2024-11-22,557.1292583333358,1.045262222286869,562.9527200000011,78.62445499999983,1.5435634286216526,79.83807333333291,80.4632,PFG
1,0.15502855385223224,82.65502855385223,2024-11-25,1180,0.0,,True,2,270,2023-10-30,,60,2024-11-22,0.15502855385223224,10,Industrials,2024-11-22,557.1292583333367,1.0452622222868913,562.9527200000022,73.97901833333331,1.2002907761391235,74.86698166666659,75.113,CARR
1,0.08698561615954059,82.58698561615954,2024-11-25,1233,0.0,,True,2,270,2023-10-30,,60,2024-11-22,0.08698561615954059,10,Utilities,2024-11-22,557.1292583333358,1.045262222286869,562.9527200000011,55.877636666666874,1.1322478384464096,56.510310000000146,59.9136,LNT
1,0.07432498139898769,82.57432498139899,2024-11-25,1233,0.0,,True,2,270,2023-10-30,,60,2024-11-22,0.07432498139898769,10,Industrials,2024-11-22,557.1292583333358,1.045262222286869,562.9527200000011,259.44934499999897,1.1195872036858567,262.35410666666576,284.3163,ROK
1,0.01767642034449235,82.51767642034449,2024-11-25,1233,0.0,,True,2,270,2023-10-30,,60,2024-11-22,0.01767642034449235,10,Consumer Discretionary,2024-11-22,557.1292583333358,1.045262222286869,562.9527200000011,60.76534500000016,1.0629386426313614,61.41124333333343,61.6488,EBAY
1,0.620075034563361,83.12007503456336,2024-11-26,1234,0.0,,True,2,271,2023-10-30,,60,2024-11-25,0.620075034563361,10,Real Estate,2024-11-25,557.8828616666694,1.0129046893075921,563.5336833333345,73.16624833333336,1.6329797238709531,74.36103833333375,75.3638,BXP
1,0.2503194226165961,82.7503194226166,2024-11-26,1125,0.0,,True,2,271,2023-10-30,,60,2024-11-25,0.2503194226165961,10,Communication Services,2024-11-25,557.8828616666705,1.01290468930757,563.5336833333354,553.3041683333324,1.263224111924166,560.2936400000006,561.8773,META
1,0.07995616907532366,82.57995616907533,2024-11-26,1234,0.0,,True,2,271,2023-10-30,,60,2024-11-25,0.07995616907532366,10,Information Technology,2024-11-25,557.8828616666694,1.0129046893075921,563.5336833333345,32.9056833333334,1.0928608583829158,33.265296666666835,36.2834,HPQ
1,0.05775801408018921,82.55775801408019,2024-11-26,1234,0.0,,True,2,271,2023-10-30,,60,2024-11-25,0.05775801408018921,10,Financials,2024-11-25,557.8828616666694,1.0129046893075921,563.5336833333345,18.356854999999936,1.0706627033877814,18.55339499999991,20.5995,BEN
1,0.03735325105722609,82.53735325105723,2024-11-26,1234,0.0,,True,2,271,2023-10-30,,60,2024-11-25,0.03735325105722609,10,Financials,2024-11-25,557.8828616666694,1.0129046893075921,563.5336833333345,103.26288666666854,1.0502579403648182,104.34741333333514,116.1011,GPN
1,0.014819951719902136,82.5148199517199,2024-11-26,1234,0.0,,True,2,271,2023-10-30,,60,2024-11-25,0.014819951719902136,10,Industrials,2024-11-25,557.8828616666694,1.0129046893075921,563.5336833333345,266.49356166666644,1.0277246410274943,269.2323816666666,287.6094,VRSK
1,0.007379844677646297,82.50737984467764,2024-11-26,1234,0.0,,True,2,271,2023-10-30,,60,2024-11-25,0.007379844677646297,10,Materials,2024-11-25,557.8828616666694,1.0129046893075921,563.5336833333345,56.71718500000024,1.0202845339852384,57.295861666667044,63.0179,CTVA
1,0.0037775342309975812,82.50377753423099,2024-11-26,1234,0.0,,True,2,271,2023-10-30,,60,2024-11-25,0.0037775342309975812,10,Consumer Discretionary,2024-11-25,557.8828616666694,1.0129046893075921,563.5336833333345,91.69580999999987,1.0166822235385897,92.62806499999958,97.9961,SBUX
1,0.1457246577786231,82.64572465777863,2024-11-27,1235,0.0,,True,2,272,2023-10-30,,60,2024-11-26,0.1457246577786231,10,Industrials,2024-11-26,558.5198000000023,1.0446645460612691,564.3544583333346,232.65751999999873,1.1903892038398922,235.42705000000035,239.1587,LHX
1,0.14509359943717381,82.64509359943717,2024-11-27,1235,0.0,,True,2,272,2023-10-30,,60,2024-11-26,0.14509359943717381,10,Consumer Discretionary,2024-11-26,558.5198000000023,1.0446645460612691,564.3544583333346,408.4171800000011,1.189758145498443,413.2763566666661,458.8037,DPZ
1,0.0029852509651151493,82.50298525096511,2024-11-27,1235,0.0,,True,2,272,2023-10-30,,60,2024-11-26,0.0029852509651151493,10,Real Estate,2024-11-26,558.5198000000023,1.0446645460612691,564.3544583333346,60.34443333333341,1.0476497970263843,60.9766316666668,61.258,VTR
1,0.02402570544384197,82.52402570544385,2024-11-29,1236,0.0,,True,2,273,2023-10-30,,60,2024-11-27,0.02402570544384197,10,Consumer Discretionary,2024-11-27,559.176290000002,1.0707925998314716,565.1639083333342,91.90763999999982,1.0948183052753135,92.91386166666635,97.6786,SBUX
1,0.17088628483563628,82.67088628483563,2024-12-02,1237,0.0,,True,2,274,2023-10-30,,60,2024-11-29,0.17088628483563628,10,Information Technology,2024-11-29,559.7388050000028,1.1285838341447363,566.0559266666678,154.56300000000144,1.2994701189803726,156.5715000000011,170.84,KEYS
1,0.06936375779094117,82.56936375779094,2024-12-02,1184,0.0,,True,2,274,2023-10-30,,60,2024-11-29,0.06936375779094117,10,Industrials,2024-11-29,559.7388050000038,1.1285838341447363,566.0559266666688,74.45985166666675,1.1979475919356775,75.35184166666646,75.4739,CARR
1,0.030293851228213597,82.53029385122821,2024-12-02,1237,0.0,,True,2,274,2023-10-30,,60,2024-11-29,0.030293851228213597,10,Industrials,2024-11-29,559.7388050000028,1.1285838341447363,566.0559266666678,171.94221833333236,1.1588776853729499,173.93481833333257,186.2166,JBHT
1,0.02393678478034289,82.52393678478035,2024-12-02,1237,0.0,,True,2,274,2023-10-30,,60,2024-11-29,0.02393678478034289,10,Health Care,2024-11-29,559.7388050000028,1.1285838341447363,566.0559266666678,70.12166666666671,1.1525206189250792,70.92983333333396,77.99,DXCM
1,0.006515895132497285,82.5065158951325,2024-12-02,1237,0.0,,True,2,274,2023-10-30,,60,2024-11-29,0.006515895132497285,10,Health Care,2024-11-29,559.7388050000028,1.1285838341447363,566.0559266666678,156.74100000000107,1.1350997292772336,158.5201666666675,166.17,DVA
1,0.005335088068147975,82.50533508806815,2024-12-02,1237,0.0,,True,2,274,2023-10-30,,60,2024-11-29,0.005335088068147975,10,Information Technology,2024-11-29,559.7388050000028,1.1285838341447363,566.0559266666678,512.7791666666686,1.1339189222128843,518.5936666666676,558.49,SNPS
1,0.19517610845347644,82.69517610845348,2024-12-03,1238,0.0,,True,2,275,2023-10-30,,60,2024-12-02,0.19517610845347644,10,Information Technology,2024-12-02,560.2488416666689,1.2257669252059067,567.1161866666681,49.474303333333346,1.4209430336593831,50.177304999999855,55.2497,WDC
1,0.023856056740645393,82.52385605674064,2024-12-03,1238,0.0,,True,2,275,2023-10-30,,60,2024-12-02,0.023856056740645393,10,Consumer Staples,2024-12-02,560.2488416666689,1.2257669252059067,567.1161866666681,886.4739066666651,1.249622981946552,897.5514883333312,965.6766,COST
1,0.014442106776635377,82.51444210677664,2024-12-03,1238,0.0,,True,2,275,2023-10-30,,60,2024-12-02,0.014442106776635377,10,Health Care,2024-12-02,560.2488416666689,1.2257669252059067,567.1161866666681,70.32416666666661,1.240209031982542,71.19633333333307,76.5,HSIC
1,0.001918866012529108,82.50191886601253,2024-12-03,1238,0.0,,True,2,275,2023-10-30,,60,2024-12-02,0.001918866012529108,10,Financials,2024-12-02,560.2488416666689,1.2257669252059067,567.1161866666681,16.17990000000009,1.2276857912184358,16.37853833333344,17.0514,IVZ
1,0.22580286602695843,82.72580286602695,2024-12-05,1240,0.0,,True,2,277,2023-10-30,,60,2024-12-04,0.22580286602695843,10,Information Technology,2024-12-04,561.2117883333344,1.4004606038910072,569.071338333335,99.4349950000001,1.6262634699179657,101.05206999999986,102.6705,MU
1,0.06316561179102731,82.56316561179102,2024-12-06,1241,0.0,,True,2,278,2023-10-30,,60,2024-12-05,0.06316561179102731,10,Communication Services,2024-12-05,561.7124566666675,1.4668905004462607,569.9521633333342,26.68758333333305,1.530056112237288,27.095918333333127,29.1885,NWSA
1,0.010156729587884605,82.51015672958789,2024-12-06,1241,0.0,,True,2,278,2023-10-30,,60,2024-12-05,0.010156729587884605,10,Health Care,2024-12-05,561.7124566666675,1.4668905004462607,569.9521633333342,70.4671666666664,1.4770472300341453,71.50799999999994,72.49,HSIC
1,0.08640317993235946,82.58640317993236,2024-12-09,1242,0.0,,True,2,279,2023-10-30,,60,2024-12-06,0.08640317993235946,10,Communication Services,2024-12-06,562.3179700000007,1.5040899961517695,570.7757383333344,165.74817000000087,1.590493176084129,168.3843833333352,175.3772,GOOG
1,0.05949986336906132,82.55949986336906,2024-12-09,1242,0.0,,True,2,279,2023-10-30,,60,2024-12-06,0.05949986336906132,10,Communication Services,2024-12-06,562.3179700000007,1.5040899961517695,570.7757383333344,164.3464866666681,1.5635898595208308,166.9161916666669,173.6033,GOOGL
1,0.020301849020354368,82.52030184902036,2024-12-09,1242,0.0,,True,2,279,2023-10-30,,60,2024-12-06,0.020301849020354368,10,Real Estate,2024-12-06,562.3179700000007,1.5040899961517695,570.7757383333344,15.549151666666603,1.524391845172124,15.786181666666714,16.6244,HST
1,0.0011313332242801621,82.50113133322428,2024-12-09,1242,0.0,,True,2,279,2023-10-30,,60,2024-12-06,0.0011313332242801621,10,Industrials,2024-12-06,562.3179700000007,1.5040899961517695,570.7757383333344,172.5839216666655,1.5052213293760497,175.1816916666658,178.2208,JBHT
1,0.4408361248977366,82.94083612489774,2024-12-10,1243,0.0,,True,2,280,2023-10-30,,60,2024-12-09,0.4408361248977366,10,Information Technology,2024-12-09,562.9527200000011,1.518411113932716,571.5006566666677,99.69704833333357,1.9592472388304527,101.65035999999988,102.2924,MU
1,0.06145959486794084,82.56145959486794,2024-12-10,1243,0.0,,True,2,280,2023-10-30,,60,2024-12-09,0.06145959486794084,10,Consumer Staples,2024-12-09,562.9527200000011,1.518411113932716,571.5006566666677,52.156166666666465,1.579870708800657,52.980166666666385,53.21,MNST
1,2.043335219616993,84.54333521961699,2024-12-12,1245,0.0,,True,2,282,2023-10-30,,60,2024-12-11,2.043335219616993,10,Information Technology,2024-12-11,564.3544583333346,1.5203137330876304,572.9344166666687,130.78205500000004,3.5636489527046233,135.44266833333313,139.1022,NVDA
1,0.10218112879796237,82.60218112879797,2024-12-12,1245,0.0,,True,2,282,2023-10-30,,60,2024-12-11,0.10218112879796237,10,Information Technology,2024-12-11,564.3544583333346,1.5203137330876304,572.9344166666687,167.9434183333336,1.6224948618855928,170.66829166666696,180.4096,AVGO
1,0.10068896741672884,82.60068896741673,2024-12-12,1245,0.0,,True,2,282,2023-10-30,,60,2024-12-11,0.10068896741672884,10,Information Technology,2024-12-11,564.3544583333346,1.5203137330876304,572.9344166666687,225.49119333333462,1.6210027005043592,229.14641166666746,244.9252,AAPL
1,0.013101756209055182,82.51310175620905,2024-12-12,1245,0.0,,True,2,282,2023-10-30,,60,2024-12-11,0.013101756209055182,10,Financials,2024-12-11,564.3544583333346,1.5203137330876304,572.9344166666687,570.7450716666625,1.5334154892966856,579.4969649999965,617.0486,MSCI
1,2.2594646418743425,84.75946464187435,2024-12-13,1246,0.0,,True,2,283,2023-10-30,,60,2024-12-12,2.2594646418743425,10,Industrials,2024-12-12,565.1639083333342,1.5039244735919333,573.6635466666679,166.24199999999885,3.7633891154662757,172.49833333333225,173.62,GNRC
1,0.2974588639554909,82.79745886395548,2024-12-13,1246,0.0,,True,2,283,2023-10-30,,60,2024-12-12,0.2974588639554909,10,Financials,2024-12-12,565.1639083333342,1.5039244735919333,573.6635466666679,78.0416900000005,1.8013833375474242,79.44752000000092,79.6895,MET
1,1.6887562458870686,84.18875624588706,2024-12-16,1247,0.0,,True,2,284,2023-10-30,,60,2024-12-13,1.6887562458870686,10,Consumer Discretionary,2024-12-13,566.0559266666678,1.444878432447938,574.2347466666678,90.31471833333295,3.1336346783350066,93.14485166666685,93.171,WYNN
1,0.17743294540004673,82.67743294540004,2024-12-16,1247,0.0,,True,2,284,2023-10-30,,60,2024-12-13,0.17743294540004673,10,Unknown,2024-12-13,566.0559266666678,1.444878432447938,574.2347466666678,76.14650000000037,1.6223113778479847,77.38183333333339,86.26,KMX
1,5.525595743350831,88.02559574335083,2024-12-17,516,0.0,,True,2,285,2023-10-30,,60,2024-12-16,5.525595743350831,10,Energy,2024-12-16,567.1161866666666,1.36620417158968,574.864151666667,373.5782183333334,6.891799914940511,399.3244816666663,401.7623,TPL
1,0.817828949340127,83.31782894934013,2024-12-17,1248,0.0,,True,2,285,2023-10-30,,60,2024-12-16,0.817828949340127,10,Information Technology,2024-12-16,567.1161866666681,1.3662041715895024,574.8641516666675,100.5527333333334,2.1840331209296293,102.74883833333345,107.7045,MU
1,0.00044224150035354626,82.50044224150035,2024-12-17,1248,0.0,,True,2,285,2023-10-30,,60,2024-12-16,0.00044224150035354626,10,Consumer Staples,2024-12-16,567.1161866666681,1.3662041715895024,574.8641516666675,46.44995666666643,1.366646413089856,47.08476333333322,48.5174,MO
1,0.03956826709656802,82.53956826709657,2024-12-18,1249,0.0,,True,2,286,2023-10-30,,60,2024-12-17,0.03956826709656802,10,Health Care,2024-12-17,568.0825166666676,1.2933012577895253,575.429535,86.24249999999981,1.3328695248860933,87.3919999999997,90.43,BSX
1,0.028213452233516456,82.52821345223352,2024-12-18,1249,0.0,,True,2,286,2023-10-30,,60,2024-12-17,0.028213452233516456,10,Health Care,2024-12-17,568.0825166666676,1.2933012577895253,575.429535,68.06583333333377,1.3215147100230418,68.96533333333355,74.12,EW
1,3.6705644352977407,86.17056443529773,2025-04-09,1324,0.0,,True,2,2,2025-04-07,,60,2025-04-08,3.6705644352977407,10,Financials,2025-04-08,579.9335350000038,-1.3162916448124173,572.2999183333334,481.06149999999616,2.3542727904853233,492.38699999999665,492.64,BRK-B
1,3.599215258730437,86.09921525873044,2025-04-09,1324,0.0,,True,2,2,2025-04-07,,60,2025-04-08,3.599215258730437,10,Consumer Discretionary,2025-04-08,579.9335350000038,-1.3162916448124173,572.2999183333334,3413.422501666642,2.28292361391802,3491.3483299999807,3499.0801,AZO
1,2.8962024735748937,85.39620247357489,2025-04-09,1324,0.0,,True,2,2,2025-04-07,,60,2025-04-08,2.8962024735748937,10,Utilities,2025-04-08,579.9335350000038,-1.3162916448124173,572.2999183333334,140.55877666666663,1.5799108287624763,142.77947999999935,142.8468,ATO
1,1.7031053151799425,84.20310531517994,2025-04-09,1324,0.0,,True,2,2,2025-04-07,,60,2025-04-08,1.7031053151799425,10,Health Care,2025-04-08,579.9335350000038,-1.3162916448124173,572.2999183333334,263.88889833333087,0.3868136703675251,264.9096566666665,276.9142,HUM
1,4.359841022736943,86.85984102273694,2025-04-10,1325,0.0,,True,2,3,2025-04-07,,60,2025-04-09,4.359841022736943,10,Health Care,2025-04-09,579.4249166666694,-1.31767345754783,571.7899883333341,98.36462333333378,3.0421675651891134,101.35704000000091,101.8546,GILD
1,4.2999080969905235,86.79990809699052,2025-04-10,1325,0.0,,True,2,3,2025-04-07,,60,2025-04-09,4.2999080969905235,10,Communication Services,2025-04-09,579.4249166666694,-1.31767345754783,571.7899883333341,238.31301666666502,2.9822346394426935,245.42006999999916,249.2655,TMUS
1,4.086177186407647,86.58617718640765,2025-04-10,1325,0.0,,True,2,3,2025-04-07,,60,2025-04-09,4.086177186407647,10,Health Care,2025-04-09,579.4249166666694,-1.31767345754783,571.7899883333341,461.5128333333317,2.768503728859817,474.2898333333316,482.3,VRTX
1,4.076620398425401,86.5766203984254,2025-04-10,1325,0.0,,True,2,3,2025-04-07,,60,2025-04-09,4.076620398425401,10,Financials,2025-04-09,579.4249166666694,-1.31767345754783,571.7899883333341,109.49533999999986,2.7589469408775713,112.51625833333334,115.451,BRO
1,4.0512394570426435,86.55123945704264,2025-04-10,1325,0.0,,True,2,3,2025-04-07,,60,2025-04-09,4.0512394570426435,10,Industrials,2025-04-09,579.4249166666694,-1.31767345754783,571.7899883333341,218.6967499999994,2.7335659994948136,224.67496999999955,235.9733,RSG
1,4.0081203712102775,86.50812037121028,2025-04-10,1325,0.0,,True,2,3,2025-04-07,,60,2025-04-09,4.0081203712102775,10,Financials,2025-04-09,579.4249166666694,-1.31767345754783,571.7899883333341,308.46095833333385,2.6904469136624476,316.75993666666665,319.5806,AJG
